word,learning_language,native_language,attempt,event_type,result,comment,definition_data
amplify,en,fr,4,verify,FAIL,[minor] The translations provided do not accurately reflect the verb form of 'amplify' in all cases. 'Amplifier' is a noun and does not fit as a translation for the verb.; The native translation is somewhat awkward and could be improved for clarity.,"{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""amplify"", ""phonetic"": ""/ˈæmplɪˌfaɪ/"", ""translations"": [""amplifier"", ""renforcer"", ""augmenter"", ""élargir"", ""développer""], ""definitions"": [{""part_of_speech"": ""verb"", ""definition"": ""to make something louder or more powerful; to increase in size, amount, or intensity; to elaborate on a topic or idea, often to provide more detail or emphasis."", ""definition_native"": ""rendre quelque chose plus fort ou plus puissant; augmenter en taille, en quantité ou en intensité; développer un sujet ou une idée, souvent pour fournir plus de détails ou d'emphase."", ""examples"": [""The speaker system was designed to amplify the sound of the music."", ""The company's efforts to amplify their brand awareness were successful."", ""The new technology can amplify weak radio signals in remote areas."", ""The charity's goal is to amplify the voices of marginalized communities."", ""The professor used a microphone to amplify her voice in the large lecture hall."", ""He decided to amplify his argument by providing more detailed evidence.""], ""cultural_notes"": null}]}"
amplify,en,fr,4,regenerate,SUCCESS,Definition regenerated (issues history: 4),"{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""amplify"", ""phonetic"": ""/ˈæmplɪˌfaɪ/"", ""translations"": [""renforcer"", ""augmenter"", ""élargir"", ""développer"", ""intensifier""], ""definitions"": [{""part_of_speech"": ""verb"", ""definition"": ""to make something louder or more powerful; to increase in size, amount, or intensity; to elaborate on a topic or idea, often to provide more detail or emphasis."", ""definition_native"": ""rendre quelque chose plus fort ou plus puissant; augmenter en taille, en quantité ou en intensité; développer un sujet ou une idée, souvent pour fournir plus de détails ou d'emphase."", ""examples"": [""The speaker system was designed to amplify the sound of the music."", ""The company's efforts to amplify their brand awareness were successful."", ""The new technology can amplify weak radio signals in remote areas."", ""The charity's goal is to amplify the voices of marginalized communities."", ""The professor used a microphone to amplify her voice in the large lecture hall."", ""He decided to amplify his argument by providing more detailed evidence.""], ""cultural_notes"": null}]}"
amplify,en,fr,5,verify,PASS,,"{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""amplify"", ""phonetic"": ""/ˈæmplɪˌfaɪ/"", ""translations"": [""renforcer"", ""augmenter"", ""élargir"", ""développer"", ""intensifier""], ""definitions"": [{""part_of_speech"": ""verb"", ""definition"": ""to make something louder or more powerful; to increase in size, amount, or intensity; to elaborate on a topic or idea, often to provide more detail or emphasis."", ""definition_native"": ""rendre quelque chose plus fort ou plus puissant; augmenter en taille, en quantité ou en intensité; développer un sujet ou une idée, souvent pour fournir plus de détails ou d'emphase."", ""examples"": [""The speaker system was designed to amplify the sound of the music."", ""The company's efforts to amplify their brand awareness were successful."", ""The new technology can amplify weak radio signals in remote areas."", ""The charity's goal is to amplify the voices of marginalized communities."", ""The professor used a microphone to amplify her voice in the large lecture hall."", ""He decided to amplify his argument by providing more detailed evidence.""], ""cultural_notes"": null}]}"
admire,en,fr,1,verify,FAIL,[major] The native translation is not accurate; it should be more concise and reflect the essence of the definition.; The translations provided are not consistent with the word 'admire' as they include terms that do not directly translate to 'admire' in the context of respect or approval.,"{""word"": ""admire"", ""phonetic"": ""/ədˈmaɪər/"", ""suggestion"": null, ""definitions"": [{""examples"": [""I admire her dedication to her work."", ""The crowd admired the beautiful painting."", ""He has always admired his grandfather's wisdom."", ""She admired the stunning view from the top of the mountain."", ""The tourists admired the ancient architecture of the city.""], ""definition"": ""to regard with respect or warm approval; to look at with pleasure."", ""cultural_notes"": null, ""part_of_speech"": ""verb"", ""definition_native"": ""regarder avec respect ou approbation chaleureuse ; regarder avec plaisir.""}], ""translations"": [""admirer"", ""apprécier"", ""respecter"", ""estimer""], ""valid_word_score"": 1.0}"
admire,en,fr,1,regenerate,SUCCESS,Definition regenerated (issues history: 1),"{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""admire"", ""phonetic"": ""/ədˈmaɪər/"", ""translations"": [""admirer"", ""apprécier""], ""definitions"": [{""part_of_speech"": ""verb"", ""definition"": ""to regard with respect or warm approval; to look at with pleasure."", ""definition_native"": ""regarder avec respect ou approbation chaleureuse."", ""examples"": [""I admire her dedication to her work."", ""The crowd admired the beautiful painting."", ""He has always admired his grandfather's wisdom."", ""She admired the stunning view from the top of the mountain."", ""The tourists admired the ancient architecture of the city.""], ""cultural_notes"": null}]}"
admire,en,fr,2,verify,FAIL,"[major] The native translation is not accurate; it should be 'regarder avec respect ou approbation chaleureuse.'; The translations provided are not correct; 'admirer' is not a translation of 'admire' but rather a noun form in French, and 'apprécier' means 'to appreciate' rather than 'to admire.'","{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""admire"", ""phonetic"": ""/ədˈmaɪər/"", ""translations"": [""admirer"", ""apprécier""], ""definitions"": [{""part_of_speech"": ""verb"", ""definition"": ""to regard with respect or warm approval; to look at with pleasure."", ""definition_native"": ""regarder avec respect ou approbation chaleureuse."", ""examples"": [""I admire her dedication to her work."", ""The crowd admired the beautiful painting."", ""He has always admired his grandfather's wisdom."", ""She admired the stunning view from the top of the mountain."", ""The tourists admired the ancient architecture of the city.""], ""cultural_notes"": null}]}"
admire,en,fr,2,regenerate,SUCCESS,Definition regenerated (issues history: 2),"{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""admire"", ""phonetic"": ""/ədˈmaɪər/"", ""translations"": [""admirer"", ""apprécier""], ""definitions"": [{""part_of_speech"": ""verb"", ""definition"": ""to regard with respect or warm approval; to look at with pleasure."", ""definition_native"": ""regarder avec respect ou approbation chaleureuse."", ""examples"": [""I admire her dedication to her work."", ""The crowd admired the beautiful painting."", ""He has always admired his grandfather's wisdom."", ""She admired the stunning view from the top of the mountain."", ""The tourists admired the ancient architecture of the city.""], ""cultural_notes"": null}]}"
admire,en,fr,3,verify,FAIL,[major] The native translation is not accurate; it should be 'admirer' for the noun form and 'apprécier' is not a direct translation of 'admire'.; The phonetic transcription is not standard; it should be /ədˈmaɪər/ or /ædˈmaɪər/ depending on the accent.,"{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""admire"", ""phonetic"": ""/ədˈmaɪər/"", ""translations"": [""admirer"", ""apprécier""], ""definitions"": [{""part_of_speech"": ""verb"", ""definition"": ""to regard with respect or warm approval; to look at with pleasure."", ""definition_native"": ""regarder avec respect ou approbation chaleureuse."", ""examples"": [""I admire her dedication to her work."", ""The crowd admired the beautiful painting."", ""He has always admired his grandfather's wisdom."", ""She admired the stunning view from the top of the mountain."", ""The tourists admired the ancient architecture of the city.""], ""cultural_notes"": null}]}"
admire,en,fr,3,regenerate,SUCCESS,Definition regenerated (issues history: 3),"{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""admire"", ""phonetic"": ""/ədˈmaɪər/"", ""translations"": [""admirer"", ""apprécier""], ""definitions"": [{""part_of_speech"": ""verb"", ""definition"": ""to regard with respect or warm approval; to look at with pleasure."", ""definition_native"": ""regarder avec respect ou approbation chaleureuse."", ""examples"": [""I admire her dedication to her work."", ""The crowd admired the beautiful painting."", ""He has always admired his grandfather's wisdom."", ""She admired the stunning view from the top of the mountain."", ""The tourists admired the ancient architecture of the city.""], ""cultural_notes"": null}]}"
admire,en,fr,4,verify,FAIL,"[major] The native translation is not accurate; it should be 'regarder avec respect ou approbation chaleureuse.'; The translations provided are not accurate; 'admirer' is not a direct translation of 'admire' but rather a noun form, and 'apprécier' means 'to appreciate' rather than 'to admire.'","{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""admire"", ""phonetic"": ""/ədˈmaɪər/"", ""translations"": [""admirer"", ""apprécier""], ""definitions"": [{""part_of_speech"": ""verb"", ""definition"": ""to regard with respect or warm approval; to look at with pleasure."", ""definition_native"": ""regarder avec respect ou approbation chaleureuse."", ""examples"": [""I admire her dedication to her work."", ""The crowd admired the beautiful painting."", ""He has always admired his grandfather's wisdom."", ""She admired the stunning view from the top of the mountain."", ""The tourists admired the ancient architecture of the city.""], ""cultural_notes"": null}]}"
admire,en,fr,4,regenerate,SUCCESS,Definition regenerated (issues history: 4),"{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""admire"", ""phonetic"": ""/ədˈmaɪər/"", ""translations"": [""admirer"", ""respecter"", ""apprécier""], ""definitions"": [{""part_of_speech"": ""verb"", ""definition"": ""to regard with respect or warm approval; to look at with pleasure."", ""definition_native"": ""regarder avec respect ou approbation chaleureuse."", ""examples"": [""I admire her dedication to her work."", ""The crowd admired the beautiful painting."", ""He has always admired his grandfather's wisdom."", ""She admired the stunning view from the top of the mountain."", ""The tourists admired the ancient architecture of the city.""], ""cultural_notes"": null}]}"
admire,en,fr,5,verify,FAIL,"[major] The native translation is not accurate; it should be 'regarder avec admiration' or 'éprouver de l'admiration'.; The translations provided are not accurate; 'admirer' is a noun form in French, while 'respecter' means 'to respect' and 'apprécier' means 'to appreciate', which do not directly translate to 'admire'.","{""valid_word_score"": 1.0, ""suggestion"": null, ""word"": ""admire"", ""phonetic"": ""/ədˈmaɪər/"", ""translations"": [""admirer"", ""respecter"", ""apprécier""], ""definitions"": [{""part_of_speech"": ""verb"", ""definition"": ""to regard with respect or warm approval; to look at with pleasure."", ""definition_native"": ""regarder avec respect ou approbation chaleureuse."", ""examples"": [""I admire her dedication to her work."", ""The crowd admired the beautiful painting."", ""He has always admired his grandfather's wisdom."", ""She admired the stunning view from the top of the mountain."", ""The tourists admired the ancient architecture of the city.""], ""cultural_notes"": null}]}"
